UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
"Brett A. Scudder-President, Chairman, CEO",@BrettAScudder,2021-03-03T17:23:56.000Z,"I stand with you 
@BronxDAClark
 @TWULocal100
 @ATULocal726
 on this spitting issue because it's very dehumanizing experience that causes serious #MentalHealth challenges for victims who may not do well after. We support you 
@SISFI
 @SuicideInstitut
 @SuicideCouncil
. #TheSuicideNetwork","Quote Tweet
Bronx DA Darcel D. Clark
@BronxDAClark
 · Mar 3
I stand with @TWULocal100 @ATULocal726 and city DAs today to call on state legislature to elevate spitting on transit workers to a misdemeanor.",,,2,,"['https://pbs.twimg.com/profile_images/1166082269582372865/UU7bsjRQ_mini.jpg', 'https://pbs.twimg.com/media/EvkgzHfXIAEOhsY?format=jpg&name=small']",https://twitter.com/BrettAScudder/status/1367163849212854277
Smoke in Peace USA,@smokeinpeaceUSA,2021-03-03T17:22:35.000Z,"Fucking losers. You didn't have an issue giving the 1% TRILLIONS in tax breaks. 
#DemExit
Democrats Again Limit Who Will Receive A Stimulus Check","Democrats Again Limit Who Will Receive A Stimulus Check
Some higher-earning households would miss out on partial COVID-19 relief payments worth thousands of dollars.
huffpost.com",,2,7,9,['https://pbs.twimg.com/card_img/1367149294705381383/RPYilSn3?format=jpg&name=small'],https://twitter.com/smokeinpeaceUSA/status/1367163507792375809
James is angry,@jamesbemmett,2021-03-03T17:02:31.000Z,"Hey folks, I'm available for comic book editing/design work. You can see my work here: https://jamesbemmett.com/editingpublishing-1… and currently managing the fourth issue of I Am Hexed #4 on kickstarter: http://iamhexed.com Thank you! 

#makecomics #ncbd #lookingforwork","I Am Hexed: Issue #4
Equality is Magic: A comic book about the ongoing political struggles of modern day witches.
kickstarter.com",✍,,6,6,['https://pbs.twimg.com/card_img/1366182869295587329/B2h8V9h2?format=jpg&name=small'],https://twitter.com/jamesbemmett/status/1367158457900670976
CauseVox,@CauseVox,2021-03-03T17:01:42.000Z,"Zoom fatigue is a real issue. 
 Check out some great options to help your donors + staff fight the Zoom fatigue head-on. Thanks for the needed post, 
@queen_morand
 @WildApricot
 https://causevox.com/blog/zoom-fatigue-nonprofit/…
#zoom #fatigue #nptech #digitalfundraising","11 Ideas To Combat Zoom Fatigue At Your Nonprofit
Combat Zoom fatigue at your nonprofit with these 11 ideas & help your staff and donors navigate the virtual world a little easier.
causevox.com",😴,,,,['https://pbs.twimg.com/card_img/1366882291176341504/Jp0Z3LJb?format=jpg&name=240x240'],https://twitter.com/CauseVox/status/1367158250072907778
Daniela,@Danielaospinae,2021-03-03T17:01:36.000Z,"Switching your phone screen to grey scale mode will make it less interesting and will help to tackle the addiction issue, great tips!","Quote Tweet
CNN
@CNN
 · Mar 2
Smartphone addiction ruins sleep, study says, but you can fight back https://cnn.it/3r8vi97",,,,,"['https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_mini.jpg', 'https://pbs.twimg.com/media/EvdRLbPWgAEhwHN?format=jpg&name=small']",https://twitter.com/Danielaospinae/status/1367158228400939012
Liz Arnold,@lizarnold,2021-03-03T17:01:20.000Z,"I keep forgetting to post about it here, but out now is the latest issue of ACLU Magazine, which I work on. It's available in print to monthly members. Read about the eviction crisis (cover story), marijuana reform, redistricting, and racial justice. http://aclu.org/magazine",,,1,1,8,['https://pbs.twimg.com/media/EvkeskEXMAE_d2B?format=jpg&name=small'],https://twitter.com/lizarnold/status/1367158160776196097
EN-NOBLE,@EN___NOBLE,2021-03-03T17:00:54.000Z,"FACT: It is estimated that 60 percent of chronically hungry people are women and girls.
How can we solve this issue? 
@MichelleObama
 
@Oprah
 

#UNWomen #WomenHistoryMonth",,,,,1,[],https://twitter.com/EN___NOBLE/status/1367158051707498500
ColumbiaSchoolofArts,@ColumbiaSOA,2021-03-03T17:00:32.000Z,"Boom! Studios recently announced that ""Eve,"" a new five-issue original comic book series by Writing Professor and alum Victor LaValle '98 and artist Jo Mi-Gyeong, will be released in May of 2021. https://buff.ly/2MGSGvy 
@boomstudios",,,,,,['https://pbs.twimg.com/media/Evke6ogXAAAtCJa?format=jpg&name=900x900'],https://twitter.com/ColumbiaSOA/status/1367157957327269898
Andrésnyc,@anvial61,2021-03-03T17:00:30.000Z,"Password issue in 
@Flipgrid
 as the most annoying of all educational websites. My students cannot log in. I have to enter student emails manually, one at a time, for them to work. The Google/Microsoft is annoying. My colleagues cannot enter the site with or without invite.","Quote Tweet
Andrésnyc
@anvial61
 · Mar 3
I just earned a new @Flipgrid badge: 50 Response videos! I’m a champion of student voice.",,1,,,"['https://pbs.twimg.com/profile_images/1006874935749431296/2AP33VZy_mini.jpg', 'https://pbs.twimg.com/media/EA1Sxt-XYAQl7H4?format=jpg&name=small']",https://twitter.com/anvial61/status/1367157948150149124
Levy Library Press,@LevyLibPress,2021-03-03T17:00:21.000Z,"Check out the latest issue of the ISMMS student journal!

This special issue features abstracts from the annual Medical Student Ethics Conference, an event focused on the ethical challenges that medical students face on their path to being physicians. 

https://buff.ly/3cdayZq",,,,1,,['https://pbs.twimg.com/media/Evke38gWQAE7zug?format=jpg&name=small'],https://twitter.com/LevyLibPress/status/1367157911806476288
Rocking the Boat,@RTBbronx,2021-03-03T16:52:53.000Z,"In the latest issue of All in the Same Boat, read how Rocking the Boat apprentices are learning about #environmentalscience through the mediums of literature and film in our virtual winter programs: https://rockingtheboat.org/multi-media/sameboat/143-aitsb-9…",,,,,1,['https://pbs.twimg.com/media/Evkc8R9WgAUSAft?format=jpg&name=small'],https://twitter.com/RTBbronx/status/1367156031814565891
The Baffler,@thebafflermag,2021-03-03T16:52:01.000Z,"In our new issue, 
@Barry_Yeoman
 visits Graham, NC, where activists are “building a superstructure larger than their individual organizations” and challenging the mutations of neo-Confederacy sprouting in the South.","Battle Hymns of the Old South | Barry Yeoman
Race relations had long been strained in Graham, NC, a county seat of fifteen thousand six hundred and a former textile-manufacturing center.
thebaffler.com",,1,,3,['https://pbs.twimg.com/card_img/1366792063946280960/H4GWzpOw?format=jpg&name=900x900'],https://twitter.com/thebafflermag/status/1367155813064855554
